"","name","category_code","code_type","raised_amount","funded_year","number_investors","id","investor_type","investor_name"
"24536","Integrien","software","unattributed",8010540,"2010",3,"2","financial_org","mariner-capital-ventures"
"24537","Integrien","software","a",6500000,"2005",2,"0","financial_org","clearstone-venture-partners"
"24538","Integrien","software","a",6500000,"2005",2,"1","financial_org","tech-coast-angels"
"24539","Datameer","software","a",2500000,"2010",1,"0","financial_org","redpoint-ventures"
"24540","Datameer","software","b",9250000,"2011",0,"NA","NA","NA"
"24541","Application Security","software","c",1e+07,"2006",2,"0","financial_org","kodiak-venture-partners"
"24542","Application Security","software","c",1e+07,"2006",2,"1","financial_org","paladin-capital-group"
"24543","Vayusa","software","a",1e+07,"2006",3,"0","financial_org","ignition-partners"
"24544","Vayusa","software","a",1e+07,"2006",3,"1","financial_org","oak-investment-partners"
"24545","Vayusa","software","a",1e+07,"2006",3,"2","financial_org","seapoint-ventures"
"24546","Everypoint","software","b",1e+07,"2006",3,"0","financial_org","prism-ventureworks"
"24547","Everypoint","software","b",1e+07,"2006",3,"1","financial_org","td-capital"
"24548","Everypoint","software","b",1e+07,"2006",3,"2","financial_org","venrock"
"24549","Everypoint","software","a",4e+06,"2005",2,"0","financial_org","prism-venture-partners-3"
"24550","Everypoint","software","a",4e+06,"2005",2,"1","financial_org","td-capital"
"24551","LignUp","software","b",9800000,"2006",6,"0","financial_org","intel-capital"
"24552","LignUp","software","b",9800000,"2006",6,"1","financial_org","epic-ventures"
"24553","LignUp","software","b",9800000,"2006",6,"2","financial_org","vspring-capital"
"24554","LignUp","software","b",9800000,"2006",6,"3","financial_org","draper-fisher-jurvetson"
"24555","LignUp","software","b",9800000,"2006",6,"4","financial_org","weber-capital"
"24556","LignUp","software","b",9800000,"2006",6,"5","financial_org","university-of-utah-endowment"
"24557","LignUp","software","a",5900000,"2005",3,"0","financial_org","vspring-capital"
"24558","LignUp","software","a",5900000,"2005",3,"1","financial_org","epic-ventures"
"24559","LignUp","software","a",5900000,"2005",3,"2","company","iocs-corporation"
"24560","MyDatingTree","web","unattributed",10000,"2010",0,"1","1","1"
"24561","ComActivity","software","unattributed",2860000,"2007",2,"0","financial_org","industrifonden"
"24562","ComActivity","software","unattributed",2860000,"2007",2,"1","financial_org","via-venture-partners"
"24563","Ziptronix","semiconductor","d",2800000,"2007",5,"0","financial_org","research-triangle-ventures"
"24564","Ziptronix","semiconductor","d",2800000,"2007",5,"1","financial_org","intersouth-partners"
"24565","Ziptronix","semiconductor","d",2800000,"2007",5,"2","financial_org","grotech-ventures"
"24566","Ziptronix","semiconductor","d",2800000,"2007",5,"3","financial_org","alliance-technology-ventures"
"24567","Ziptronix","semiconductor","d",2800000,"2007",5,"4","financial_org","research-triangle-institute"
"24568","Ziptronix","semiconductor","c",7200000,"2005",6,"0","financial_org","alliance-technology-ventures"
"24569","Ziptronix","semiconductor","c",7200000,"2005",6,"1","financial_org","grotech-ventures"
"24570","Ziptronix","semiconductor","c",7200000,"2005",6,"2","financial_org","intersouth-partners"
"24571","Ziptronix","semiconductor","c",7200000,"2005",6,"3","financial_org","research-technology-ventures"
"24572","Ziptronix","semiconductor","c",7200000,"2005",6,"4","financial_org","research-triangle-institute"
"24573","Ziptronix","semiconductor","c",7200000,"2005",6,"5","financial_org","nc-idea"
"24574","Waps.cn","software","a",8e+06,"2006",1,"0","financial_org","sequoia-capital"
"24575","iMotions - Eye Tracking","software","unattributed",2700000,"2007",2,"0","company","the-way-forward-aps"
"24576","iMotions - Eye Tracking","software","unattributed",1600000,"2006",1,"0","financial_org","syddansk-venture"
"24577","iMotions - Eye Tracking","software","unattributed",2700000,"2007",2,"1","financial_org","inventure-capital"
"24578","Seemage","software","c",2670000,"2007",3,"0","financial_org","primaveris"
"24579","Seemage","software","c",2670000,"2007",3,"1","financial_org","viveris-management"
"24580","Seemage","software","c",2670000,"2007",3,"2","financial_org","techfund-capital"
"24581","Seemage","software","b",3e+06,"2006",3,"0","financial_org","sophia-eurolab"
"24582","Seemage","software","b",3e+06,"2006",3,"1","financial_org","techfund-capital"
"24583","Seemage","software","b",3e+06,"2006",3,"2","financial_org","primaveris"
"24584","eSeekers","unknown category","unattributed",587000,"2006",1,"0","financial_org","blue-star-capital"
"24585","Xceliant","software","seed",50000,"2009",0,"1","1","1"
"24586","Snacksquare ","advertising","seed",30000,"2010",0,"1","1","1"
"24587","CoFluent Design","software","a",2600000,"2007",3,"0","financial_org","ufg-private-equity"
"24588","CoFluent Design","software","a",2600000,"2007",3,"1","financial_org","emertec-gestion"
"24589","CoFluent Design","software","a",2600000,"2007",3,"2","financial_org","bnp-paribas-private-equity"
"24590","Movable Ink","software","a",5e+05,"2011",4,"0","financial_org","contour-ventures-2"
"24591","Movable Ink","software","a",5e+05,"2011",4,"1","financial_org","metamorphic-ventures-llc"
"24592","Movable Ink","software","a",5e+05,"2011",4,"2","financial_org","ff-asset-management"
"24593","Movable Ink","software","a",5e+05,"2011",4,"3","financial_org","kima-ventures"
"24594","Movable Ink","software","debt_round",5e+05,"2012",0,"NA","NA","NA"
"24595","Opendisc","unknown category","unattributed",543000,"2006",1,"0","financial_org","naxicap-partners"
"24596","RealOps","software","b",8e+06,"2006",2,"0","financial_org","palomar-ventures"
"24597","RealOps","software","b",8e+06,"2006",2,"1","financial_org","valhalla-partners"
"24598","RealOps","software","a",5e+06,"2005",1,"0","financial_org","valhalla-partners"
"24599","Optima Diagnostics","software","unattributed",275000,"2006",1,"0","financial_org","the-capital-fund"
"24600","Intrusic","software","b",8e+06,"2006",3,"0","financial_org","north-bridge-venture-partners"
"24601","Intrusic","software","b",8e+06,"2006",3,"1","financial_org","dfj-new-england-2"
"24602","Intrusic","software","b",8e+06,"2006",3,"2","financial_org","draper-fisher-jurvetson"
"24603","Intrusic","software","a",8e+06,"2005",3,"0","financial_org","north-bridge-venture-partners"
"24604","Intrusic","software","a",8e+06,"2005",3,"1","financial_org","dfj-new-england-2"
"24605","Intrusic","software","a",8e+06,"2005",3,"2","financial_org","draper-fisher-jurvetson"
"24606","NetDialog","software","unattributed",2590000,"2007",1,"0","financial_org","prime-technology-ventures"
"24607","N(i)Â²","software","unattributed",2500000,"2007",1,"0","financial_org","fondaction"
"24608","Searchdaimon","search","b",159000,"2006",1,"0","financial_org","springfondet"
"24609","Navmii","software","seed",1125000,"2009",1,"0","person","peter-atalla"
"24610","BBS Technologies","software","b",8e+06,"2006",1,"0","financial_org","austin-ventures"
"24611","thereNow","software","grant",5e+05,"2004",1,"0","financial_org","department-of-education"
"24612","thereNow","software","grant",850000,"2007",1,"0","financial_org","u-s-department-of-education"
"24613","Liquid Scenarios","software","seed",112000,"2009",0,"1","1","1"
"24614","skedge.me","software","c",1600000,"2012",1,"0","person","richard-ruben-4"
"24615","Azimuth Systems","software","d",7500000,"2006",2,"0","financial_org","kodiak-venture-partners"
"24616","Azimuth Systems","software","d",7500000,"2006",2,"1","financial_org","north-bridge-venture-partners"
"24617","Full Capture Solutions","software","b",7e+06,"2006",2,"0","financial_org","greylock"
"24618","Full Capture Solutions","software","b",7e+06,"2006",2,"1","financial_org","ignition-partners"
"24619","FirstHand Technologies","software","c",7e+06,"2006",2,"0","financial_org","bdc-venture-capital-2"
"24620","FirstHand Technologies","software","c",7e+06,"2006",2,"1","financial_org","skypoint-capital"
"24621","FirstHand Technologies","software","b",6e+06,"2005",2,"0","financial_org","skypoint-capital"
"24622","FirstHand Technologies","software","b",6e+06,"2005",2,"1","financial_org","covington-capital"
"24623","Empathica","software","a",7e+06,"2006",1,"0","financial_org","jmi-equity"
"24624","Scivantage","software","c",6700000,"2006",1,"0","financial_org","edison-venture-fund"
"24625","Scivantage","software","unattributed",2.8e+07,"2010",2,"0","financial_org","brown-brothers-harriman"
"24626","Scivantage","software","unattributed",2.8e+07,"2010",2,"1","financial_org","the-provident-bank"
"24627","Fashiolista","ecommerce","seed",5e+05,"2011",3,"0","financial_org","atomico-investments"
"24628","Fashiolista","ecommerce","seed",5e+05,"2011",3,"1","person","marc-schrder"
"24629","Fashiolista","ecommerce","seed",5e+05,"2011",3,"2","person","michiel-muller"
"24630","Qubrit","web","seed",50000,"2010",0,"1","1","1"
"24631","LiveIntent","advertising","a",4600000,"2009",7,"0","financial_org","battery-ventures"
"24632","LiveIntent","advertising","a",4600000,"2009",7,"1","financial_org","first-round-capital"
"24633","LiveIntent","advertising","a",4600000,"2009",7,"2","person","geoff-vuleta"
"24634","LiveIntent","advertising","a",4600000,"2009",7,"3","person","brian-okelley"
"24635","LiveIntent","advertising","a",4600000,"2009",7,"4","person","joshua-baer"
"24636","LiveIntent","advertising","a",4600000,"2009",7,"5","person","ed-zimmerman"
"24637","LiveIntent","advertising","a",4600000,"2009",7,"6","financial_org","lerer-ventures"
"24638","LiveIntent","advertising","b",8e+06,"2011",3,"0","financial_org","shasta-ventures"
"24639","LiveIntent","advertising","b",8e+06,"2011",3,"1","financial_org","battery-ventures"
"24640","LiveIntent","advertising","b",8e+06,"2011",3,"2","financial_org","first-round-capital"
"24641","Apparel Media","advertising","seed",665000,"2009",2,"0","financial_org","gravity-ventures"
"24642","Apparel Media","advertising","seed",665000,"2009",2,"1","person","dan-toscano"
"24643","Apparel Media","advertising","a",1150000,"2011",15,"0","financial_org","anduin-capital"
"24644","Apparel Media","advertising","a",1150000,"2011",15,"1","person","armando-pauker"
"24645","Apparel Media","advertising","a",1150000,"2011",15,"10","financial_org","vast-ventures"
"24646","Apparel Media","advertising","a",1150000,"2011",15,"11","person","wayne-boulais"
"24647","Apparel Media","advertising","a",1150000,"2011",15,"12","person","greg-rudin"
"24648","Apparel Media","advertising","a",1150000,"2011",15,"13","person","brian-hand"
"24649","Apparel Media","advertising","a",1150000,"2011",15,"14","financial_org","oca-ventures-2"
"24650","Apparel Media","advertising","a",1150000,"2011",15,"2","person","dan-toscano"
"24651","Apparel Media","advertising","a",1150000,"2011",15,"3","financial_org","deep-creek-capital"
"24652","Apparel Media","advertising","a",1150000,"2011",15,"4","financial_org","ff-asset-management"
"24653","Apparel Media","advertising","a",1150000,"2011",15,"5","financial_org","gravity-ventures"
"24654","Apparel Media","advertising","a",1150000,"2011",15,"6","person","keith-miller"
"24655","Apparel Media","advertising","a",1150000,"2011",15,"7","financial_org","launch-capital-3"
"24656","Apparel Media","advertising","a",1150000,"2011",15,"8","person","lon-chow"
"24657","Apparel Media","advertising","a",1150000,"2011",15,"9","financial_org","twin-capital-stuart-larkins"
"24658","BI-SAM Technologies","software","a",6570000,"2006",2,"0","financial_org","galileo-partners"
"24659","BI-SAM Technologies","software","a",6570000,"2006",2,"1","financial_org","alven-capital"
"24660","ScanSocial","other","seed",1000,"2010",0,"1","1","1"
"24661","Deckerton","software","seed",15000,"2010",0,"1","1","1"
"24662","ReviewPro","software","seed",270000,"2008",0,"1","1","1"
"24663","ReviewPro","software","angel",1350000,"2009",0,"1","1","1"
"24664","ReviewPro","software","angel",1200000,"2010",0,"1","1","1"
"24665","InLive Interactive","software","c",6440000,"2006",2,"0","financial_org","arts-alliance-ventures"
"24666","InLive Interactive","software","c",6440000,"2006",2,"1","financial_org","3i-deutschland-gesellschaft-fr-industriebeteiligungen"
"24667","Avokia","software","b",6430000,"2006",4,"0","financial_org","bdc-venture-capital-2"
"24668","Avokia","software","b",6430000,"2006",4,"1","financial_org","sap-ventures"
"24669","Avokia","software","b",6430000,"2006",4,"2","financial_org","ventures-west"
"24670","Avokia","software","b",6430000,"2006",4,"3","financial_org","globespan-capital-partners"
"24671","Datanomic","software","unattributed",6300000,"2006",2,"0","financial_org","dn-capital"
"24672","Datanomic","software","unattributed",6300000,"2006",2,"1","financial_org","3i-group"
"24673","iViZ Techno Solutions","security","unattributed",2500000,"2007",1,"0","financial_org","idg-ventures-india"
"24674","Mailsuite","mobile","angel",50000,"2010",0,"1","1","1"
"24675","Synchro","software","unattributed",2450000,"2007",1,"0","financial_org","catapult-venture-managers"
"24676","MCH+","software","unattributed",2450000,"2007",1,"0","financial_org","q-a-t-investments"
"24677","Kibboko, Inc.","software","b",2500000,"2007",1,"0","financial_org","growth-works-2"
"24678","FonJax","consulting","a",2200000,"2007",1,"0","financial_org","co-investor"
"24679","yReceipts","advertising","seed",50000,"2010",0,"1","1","1"
"24680","AppBrick","mobile","seed",25000,"2011",0,"1","1","1"
"24681","Blackbay","software","unattributed",6110000,"2006",1,"0","financial_org","close-ventures"
"24682","Sanovi Technologies","software","b",6100000,"2006",1,"0","financial_org","advanced-technology-ventures"
"24683","AirSage","software","unattributed",6e+06,"2006",1,"0","financial_org","constellation-ventures"
"24684","sentitO Networks","software","e",6e+06,"2006",6,"0","financial_org","core-capital-partners"
"24685","sentitO Networks","software","e",6e+06,"2006",6,"1","financial_org","kodiak-venture-partners"
"24686","sentitO Networks","software","e",6e+06,"2006",6,"2","financial_org","inflection-point-ventures"
"24687","sentitO Networks","software","e",6e+06,"2006",6,"3","financial_org","columbus-nova-partners"
"24688","sentitO Networks","software","e",6e+06,"2006",6,"4","financial_org","mid-atlantic-angel-fund"
"24689","sentitO Networks","software","e",6e+06,"2006",6,"5","financial_org","technology-venture-partners"
"24690","NextMedium","software","b",6e+06,"2006",3,"0","financial_org","bessemer-venture-partners"
"24691","NextMedium","software","b",6e+06,"2006",3,"1","financial_org","globespan-capital-partners"
"24692","NextMedium","software","b",6e+06,"2006",3,"2","financial_org","ascend-venture-group"
"24693","NextMedium","software","a",3500000,"2005",2,"0","financial_org","globespan-capital-partners"
"24694","NextMedium","software","a",3500000,"2005",2,"1","financial_org","ascend-venture-group"
"24695","Envis","software","a",6e+06,"2006",1,"0","financial_org","sigma-partners"
